schema_name;relname;index_name;indisunique
"cash_order";"cshor_aclib_actor";"cshor_aclib_actor_user_id_idx";"f"
"cash_order";"cshor_aclib_actor_account";"cshor_aclib_actor_account_actor_id_idx";"f"
"cash_order";"cshor_aclib_actor_role";"cshor_aclib_actor_role_role_id_idx";"f"
"cash_order";"cshor_aclib_actor_role";"cshor_aclib_actor_role_role_id_actor_id_idx";"f"
"cash_order";"cshor_aclib_permission";"cshor_aclib_permission_role_id_idx";"f"
"cash_order";"cshor_batch_doc";"cshor_batch_doc_batch_id_idx";"f"
"cash_order";"cshor_calendar";"cshor_calendar_default_idx";"f"
"cash_order";"cshor_cancel_request";"cshor_cancel_request_uuid_idx";"f"
"cash_order";"cshor_cancel_request_activated_models";"cshor_cancel_request_activated_models_cancel_request_id_idx";"f"
"cash_order";"cshor_check_matrix";"cshor_check_matrix_doc_type_id_idx";"f"
"cash_order";"cshor_check_message";"cshor_check_message_check_id_idx";"f"
"cash_order";"cshor_check_param";"cshor_check_param_rule_param_idx";"f"
"cash_order";"cshor_check_param";"cshor_check_param_rule_param_id_idx";"f"
"cash_order";"cshor_check_version";"cshor_check_version_check_id_idx";"f"
"cash_order";"cshor_check_version";"cshor_check_version_check_idx";"f"
"cash_order";"cshor_doc_check";"cshor_doc_check_matrix_id_idx";"f"
"cash_order";"cshor_doc_signer";"cshor_doc_signer_doc_id_idx";"f"
"cash_order";"cshor_document";"cshor_document_uuid_idx";"f"
"cash_order";"cshor_document_activated_models";"cshor_document_activated_models_document_id_idx";"f"
"cash_order";"cshor_dra_qrtz_fired_triggers";"dra_idx_qrtz_ft_trig_inst_name";"f"
"cash_order";"cshor_dra_qrtz_triggers";"dra_idx_qrtz_t_state";"f"
"cash_order";"cshor_dra_qrtz_triggers";"dra_idx_qrtz_t_nft_misfire";"f"
"cash_order";"cshor_dra_qrtz_triggers";"dra_idx_qrtz_t_g";"f"
"cash_order";"cshor_edoc_digest";"cshor_edoc_digest_uuid_idx";"f"
"cash_order";"cshor_import_record";"import_error_record_id_idx";"t"
"cash_order";"cshor_package_item";"cshor_package_item_package_id_idx";"f"
"cash_order";"cshor_pclib_business_object";"cshor_pclib_business_object_sysname_uniq_idx";"t"
"cash_order";"cshor_pclib_business_operation";"cshor_pclib_business_operation_sysname_uniq_idx";"t"
"cash_order";"cshor_pclib_business_service";"cshor_pclib_business_service_sysname_uniq_idx";"t"
"cash_order";"cshor_qrtz_fired_triggers";"cshor_idx_qrtz_ft_trig_inst_name";"f"
"cash_order";"cshor_qrtz_triggers";"cshor_idx_qrtz_t_state";"f"
"cash_order";"cshor_qrtz_triggers";"cshor_idx_qrtz_t_g";"f"
"cash_order";"cshor_qrtz_triggers";"cshor_idx_qrtz_t_nft_misfire";"f"
"cash_order";"cshor_rule_param";"cshor_rule_param_rule_id_idx";"f"
"cash_order";"cshor_rule_param";"cshor_rule_param_rule_idx";"f"
"cash_order";"qrtz_fired_triggers";"idx_qrtz_ft_trig_inst_name";"f"
"cash_order";"qrtz_triggers";"idx_qrtz_t_g";"f"
"cash_order";"qrtz_triggers";"idx_qrtz_t_nft_misfire";"f"
"cash_order";"qrtz_triggers";"idx_qrtz_t_state";"f"
"cashbox_adapter";"cshad_qrtz_fired_triggers";"cshad_idx_qrtz_ft_trig_inst_name";"f"
"cashbox_adapter";"cshad_qrtz_triggers";"cshad_idx_qrtz_t_g";"f"
"cashbox_adapter";"cshad_qrtz_triggers";"cshad_idx_qrtz_t_nft_misfire";"f"
"cashbox_adapter";"cshad_qrtz_triggers";"cshad_idx_qrtz_t_state";"f"
"cashbox_client_employee";"cshcle_aclib_actor";"cshcle_aclib_actor_user_id_idx";"f"
"cashbox_client_employee";"cshcle_aclib_actor";"cshcle_aclib_actor_client_id_idx";"f"
"cashbox_client_employee";"cshcle_aclib_actor_account";"cshcle_aclib_actor_account_actor_id_idx";"f"
"cashbox_client_employee";"cshcle_aclib_actor_role";"cshcle_aclib_actor_role_role_id_idx";"f"
"cashbox_client_employee";"cshcle_aclib_actor_role";"cshcle_aclib_actor_role_role_id_actor_id_idx";"f"
"cashbox_client_employee";"cshcle_aclib_permission";"cshcle_aclib_permission_role_id_idx";"f"
"cashbox_client_employee";"cshcle_dclib_qrtz_fired_triggers";"idx_qrtz_ft_trig_inst_name";"f"
"cashbox_client_employee";"cshcle_dclib_qrtz_triggers";"idx_qrtz_t_g";"f"
"cashbox_client_employee";"cshcle_dclib_qrtz_triggers";"idx_qrtz_t_nft_misfire";"f"
"cashbox_client_employee";"cshcle_dclib_qrtz_triggers";"idx_qrtz_t_state";"f"
"cashbox_client_employee";"cshcle_pclib_business_object";"cshcle_pclib_business_object_sysname_uniq_idx";"t"
"cashbox_client_employee";"cshcle_pclib_business_operation";"cshcle_pclib_business_operation_sysname_uniq_idx";"t"
"cashbox_client_employee";"cshcle_pclib_business_service";"cshcle_pclib_business_service_sysname_uniq_idx";"t"
"cashc";"cashc_accept_request";"cashc_accept_request_uuid_idx";"f"
"cashc";"cashc_accept_request_activated_models";"cashc_accept_request_activated_models_accept_request_id_idx";"f"
"cashc";"cashc_accumulation_application";"cashc_accumulation_application_uuid_idx";"f"
"cashc";"cashc_accumulation_application_activated_models";"cashc_accumulation_application_activated_models_accumulation_ap";"f"
"cashc";"cashc_agreement_version_account";"cashc_agreement_version_account_id_where_has_nulls_idx";"f"
"cashc";"cashc_agreement_version_account";"cashc_agreement_version_account_action_idx";"f"
"cashc";"cashc_financing_application";"cashc_financing_application_uuid_idx";"f"
"cashc";"cashc_aclib_actor";"cashc_aclib_actor_user_id_idx";"f"
"cashc";"cashc_aclib_actor";"cashc_aclib_actor_client_id_idx";"f"
"cashc";"cashc_aclib_actor_account";"cashc_aclib_actor_account_actor_id_idx";"f"
"cashc";"cashc_aclib_actor_role";"cashc_aclib_actor_role_role_id_idx";"f"
"cashc";"cashc_aclib_actor_role";"cashc_aclib_actor_role_role_id_actor_id_idx";"f"
"cashc";"cashc_aclib_permission";"cashc_aclib_permission_role_id_idx";"f"
"cashc";"cashc_application_account";"cashc_application_account_id_where_has_nulls_idx";"f"
"cashc";"cashc_batch_doc";"cashc_batch_doc_batch_id_idx";"f"
"cashc";"cashc_check_matrix";"cashc_check_matrix_doc_type_id_idx";"f"
"cashc";"cashc_check_message";"cashc_check_message_check_id_idx";"f"
"cashc";"cashc_check_version";"cashc_check_version_check_id_idx";"f"
"cashc";"cashc_doc_check";"cashc_doc_check_matrix_id_idx";"f"
"cashc";"cashc_doc_signer";"cashc_doc_signer_doc_id_idx";"f"
"cashc";"cashc_flow_limit_application";"cashc_flow_limit_application_uuid_idx";"f"
"cashc";"cashc_flow_limit_application";"cashc_flow_limit_application_head_client_id_where_has_nulls_idx";"f"
"cashc";"cashc_flow_limit_contract";"cashc_flow_limit_contract_head_client_id_where_has_nulls_idx";"f"
"cashc";"cashc_loan_application";"cashc_loan_application_uuid_idx";"f"
"cashc";"cashc_loan_application";"cashc_loan_application_head_client_id_where_has_nulls_idx";"f"
"cashc";"cashc_loan_contract";"cashc_loan_contract_head_client_id_where_has_nulls_idx";"f"
"cashc";"cashc_dra_qrtz_fired_triggers";"dra_idx_qrtz_ft_trig_inst_name";"f"
"cashc";"cashc_dra_qrtz_triggers";"dra_idx_qrtz_t_state";"f"
"cashc";"cashc_dra_qrtz_triggers";"dra_idx_qrtz_t_g";"f"
"cashc";"cashc_dra_qrtz_triggers";"dra_idx_qrtz_t_nft_misfire";"f"
"cashc";"cashc_edoc_digest";"cashc_edoc_digest_uuid_idx";"f"
"cashc";"cashc_financing_application_activated_models";"cashc_financing_application_activated_models_financing_applicat";"f"
"cashc";"cashc_flow_limit_application_activated_models";"cashc_flow_limit_application_activated_models_flow_limit_applic";"f"
"cashc";"cashc_last_check_results";"cashc_last_check_results_id_idx";"f"
"cashc";"cashc_loan_application_activated_models";"cashc_loan_application_activated_models_loan_application_id_idx";"f"
"cashc";"cashc_package_item";"cashc_package_item_package_id_idx";"f"
"cashc";"cashc_pclib_business_object";"cashc_pclib_business_object_sysname_uniq_idx";"t"
"cashc";"cashc_pclib_business_operation";"cashc_pclib_business_operation_sysname_uniq_idx";"t"
"cashc";"cashc_pclib_business_service";"cashc_pclib_business_service_sysname_uniq_idx";"t"
"cashc";"cashc_rule_param";"cashc_rule_param_rule_id_idx";"f"
"cashc";"qrtz_fired_triggers";"idx_qrtz_ft_trig_inst_name";"f"
"cashc";"qrtz_triggers";"idx_qrtz_t_g";"f"
"cashc";"qrtz_triggers";"idx_qrtz_t_nft_misfire";"f"
"cashc";"qrtz_triggers";"idx_qrtz_t_state";"f"
"ccy";"ccy_aclib_actor";"ccy_aclib_role_user_id_block_type_idx";"f"
"ccy";"ccy_aclib_actor";"ccy_aclib_actor_client_id_idx";"f"
"ccy";"ccy_aclib_actor_role";"ccy_aclib_actor_role_role_id_actor_id_idx";"f"
"ccy";"ccy_aclib_actor_role";"ccy_aclib_actor_role_role_id_idx";"f"
"ccy";"ccy_aclib_permission";"ccy_aclib_permission_role_id_idx";"f"
"cdfdt_migrated";"cdfdt_dclib_qrtz_fired_triggers";"idx_qrtz_ft_trig_inst_name";"f"
"cdfdt_migrated";"cdfdt_dclib_qrtz_triggers";"idx_qrtz_t_g";"f"
"cdfdt_migrated";"cdfdt_dclib_qrtz_triggers";"idx_qrtz_t_nft_misfire";"f"
"cdfdt_migrated";"cdfdt_dclib_qrtz_triggers";"idx_qrtz_t_state";"f"
"check_code";"ccode_aclib_actor";"ccode_aclib_role_user_id_block_type_idx";"f"
"check_code";"ccode_aclib_actor";"ccode_aclib_actor_client_id_idx";"f"
"check_code";"ccode_aclib_actor";"ccode_aclib_actor_user_id_idx";"f"
"check_code";"ccode_aclib_actor_account";"ccode_aclib_actor_account_actor_id_idx";"f"
"check_code";"ccode_aclib_actor_role";"ccode_aclib_actor_role_role_id_idx";"f"
"check_code";"ccode_aclib_actor_role";"ccode_aclib_actor_role_role_id_actor_id_idx";"f"
"check_code";"ccode_aclib_client_master";"ccode_aclib_client_id_idx";"f"
"check_code";"ccode_aclib_permission";"ccode_aclib_permission_role_id_idx";"f"
"check_code";"ccode_check_code";"ccode_check_code_uuid_idx";"f"
"check_code";"ccode_check_code_activated_models";"ccode_check_code_activated_models_check_code_id_idx";"f"
"check_code";"ccode_check_matrix";"ccode_check_matrix_doc_type_id_idx";"f"
"check_code";"ccode_check_message";"ccode_check_message_check_id_idx";"f"
"check_code";"ccode_check_version";"ccode_check_version_check_id_idx";"f"
"check_code";"ccode_doc_check";"ccode_doc_check_matrix_id_idx";"f"
"check_code";"ccode_pclib_business_object";"ccode_pclib_business_object_sysname_uniq_idx";"t"
"check_code";"ccode_pclib_business_operation";"ccode_pclib_business_operation_sysname_uniq_idx";"t"
"check_code";"ccode_pclib_business_service";"ccode_pclib_business_service_sysname_uniq_idx";"t"
"check_code";"ccode_qrtz_fired_triggers";"IDX_ccode_qrtz_ft_inst_job_req_rcvry";"f"
"check_code";"ccode_qrtz_fired_triggers";"IDX_ccode_qrtz_ft_t_g";"f"
"check_code";"ccode_qrtz_fired_triggers";"IDX_ccode_qrtz_ft_tg";"f"
"check_code";"ccode_qrtz_fired_triggers";"idx_qrtz_ft_tg";"f"
"check_code";"ccode_qrtz_fired_triggers";"idx_qrtz_ft_trig_inst_name";"f"
"check_code";"ccode_qrtz_fired_triggers";"idx_qrtz_ft_inst_job_req_rcvry";"f"
"check_code";"ccode_qrtz_fired_triggers";"idx_qrtz_ft_t_g";"f"
"check_code";"ccode_qrtz_fired_triggers";"idx_qrtz_ft_j_g";"f"
"check_code";"ccode_qrtz_fired_triggers";"idx_qrtz_ft_jg";"f"
"check_code";"ccode_qrtz_fired_triggers";"IDX_ccode_qrtz_ft_trig_inst_name";"f"
"check_code";"ccode_qrtz_fired_triggers";"IDX_ccode_qrtz_ft_jg";"f"
"check_code";"ccode_qrtz_fired_triggers";"IDX_ccode_qrtz_ft_j_g";"f"
"check_code";"ccode_qrtz_job_details";"IDX_ccode_qrtz_j_req_recovery";"f"
"check_code";"ccode_qrtz_job_details";"IDX_ccode_qrtz_j_grp";"f"
"check_code";"ccode_qrtz_job_details";"idx_qrtz_j_grp";"f"
"check_code";"ccode_qrtz_job_details";"idx_qrtz_j_req_recovery";"f"
"check_code";"ccode_qrtz_triggers";"idx_qrtz_t_c";"f"
"check_code";"ccode_qrtz_triggers";"IDX_ccode_qrtz_t_state";"f"
"check_code";"ccode_qrtz_triggers";"IDX_ccode_qrtz_t_next_fire_time";"f"
"check_code";"ccode_qrtz_triggers";"IDX_ccode_qrtz_T_G";"f"
"check_code";"ccode_qrtz_triggers";"IDX_ccode_qrtz_t_n_g_state";"f"
"check_code";"ccode_qrtz_triggers";"idx_qrtz_t_g";"f"
"check_code";"ccode_qrtz_triggers";"idx_qrtz_t_n_g_state";"f"
"check_code";"ccode_qrtz_triggers";"idx_qrtz_t_next_fire_time";"f"
"check_code";"ccode_qrtz_triggers";"idx_qrtz_t_nft_st";"f"
"check_code";"ccode_qrtz_triggers";"idx_qrtz_t_nft_st_misfire";"f"
"check_code";"ccode_qrtz_triggers";"idx_qrtz_t_state";"f"
"check_code";"ccode_qrtz_triggers";"idx_qrtz_t_nft_st_misfire_grp";"f"
"check_code";"ccode_qrtz_triggers";"idx_qrtz_t_jg";"f"
"check_code";"ccode_qrtz_triggers";"idx_qrtz_t_nft_misfire";"f"
"check_code";"ccode_qrtz_triggers";"IDX_ccode_qrtz_T_C";"f"
"check_code";"ccode_qrtz_triggers";"IDX_ccode_qrtz_t_nft_st_misfire_grp";"f"
"check_code";"ccode_qrtz_triggers";"IDX_ccode_qrtz_t_nft_st_misfire";"f"
"check_code";"ccode_qrtz_triggers";"IDX_ccode_qrtz_t_nft_st";"f"
"check_code";"ccode_qrtz_triggers";"IDX_ccode_qrtz_t_nft_misfire";"f"
"check_code";"ccode_qrtz_triggers";"IDX_ccode_qrtz_t_jg";"f"
"check_code";"ccode_rule_param";"ccode_rule_param_rule_id_idx";"f"
"check_code";"ccode_settings";"ccode_settings_id_idx";"f"
"check_code";"ccode_support_phone";"ccode_support_phone_type_idx";"f"
"check_code";"ccode_support_phone";"ccode_support_phone_id_idx";"f"
"checkbook";"chkbk_aclib_actor";"chkbk_aclib_actor_user_id_idx";"f"
"checkbook";"chkbk_aclib_actor";"chkbk_aclib_actor_client_id_idx";"f"
"checkbook";"chkbk_aclib_actor_account";"chkbk_aclib_actor_account_actor_id_idx";"f"
"checkbook";"chkbk_aclib_actor_role";"chkbk_aclib_actor_role_role_id_actor_id_idx";"f"
"checkbook";"chkbk_aclib_actor_role";"chkbk_aclib_actor_role_role_id_idx";"f"
"checkbook";"chkbk_aclib_permission";"chkbk_aclib_permission_role_id_idx";"f"
"checkbook";"chkbk_batch_doc";"chkbk_batch_doc_batch_id_idx";"f"
"checkbook";"chkbk_calendar";"chkbk_calendar_default_idx";"f"
"checkbook";"chkbk_cancel_request";"chkbk_cancel_request_uuid_idx";"f"
"checkbook";"chkbk_cancel_request_activated_models";"chkbk_cancel_request_activated_models_cancel_request_id_idx";"f"
"checkbook";"chkbk_check_matrix";"chkbk_check_matrix_doc_type_id_idx";"f"
"checkbook";"chkbk_check_message";"chkbk_check_message_check_id_idx";"f"
"checkbook";"chkbk_check_param";"chkbk_check_param_rule_param_id_idx";"f"
"checkbook";"chkbk_check_param";"chkbk_check_param_rule_param_idx";"f"
"checkbook";"chkbk_check_version";"chkbk_check_version_check_id_idx";"f"
"checkbook";"chkbk_check_version";"chkbk_check_version_check_idx";"f"
"checkbook";"chkbk_doc_check";"chkbk_doc_check_matrix_id_idx";"f"
"checkbook";"chkbk_doc_signer";"chkbk_doc_signer_doc_id_idx";"f"
"checkbook";"chkbk_document";"chkbk_document_uuid_idx";"f"
"checkbook";"chkbk_document_activated_models";"chkbk_document_activated_models_document_id_idx";"f"
"checkbook";"chkbk_dra_qrtz_fired_triggers";"dra_idx_qrtz_ft_trig_inst_name";"f"
"checkbook";"chkbk_dra_qrtz_triggers";"dra_idx_qrtz_t_nft_misfire";"f"
"checkbook";"chkbk_dra_qrtz_triggers";"dra_idx_qrtz_t_g";"f"
"checkbook";"chkbk_dra_qrtz_triggers";"dra_idx_qrtz_t_state";"f"
"checkbook";"chkbk_edoc_digest";"chkbk_edoc_digest_uuid_idx";"f"
"checkbook";"chkbk_package_item";"chkbk_package_item_package_id_idx";"f"
"checkbook";"chkbk_pclib_business_object";"chkbk_pclib_business_object_sysname_uniq_idx";"t"
"checkbook";"chkbk_pclib_business_operation";"chkbk_pclib_business_operation_sysname_uniq_idx";"t"
"checkbook";"chkbk_pclib_business_service";"chkbk_pclib_business_service_sysname_uniq_idx";"t"
"checkbook";"chkbk_qrtz_fired_triggers";"chkbk_idx_qrtz_ft_trig_inst_name";"f"
"checkbook";"chkbk_qrtz_triggers";"chkbk_idx_qrtz_t_state";"f"
"checkbook";"chkbk_qrtz_triggers";"chkbk_idx_qrtz_t_nft_misfire";"f"
"checkbook";"chkbk_qrtz_triggers";"chkbk_idx_qrtz_t_g";"f"
"checkbook";"chkbk_rule_param";"chkbk_rule_param_rule_idx";"f"
"checkbook";"chkbk_rule_param";"chkbk_rule_param_rule_id_idx";"f"
"checkbook";"qrtz_fired_triggers";"idx_qrtz_ft_trig_inst_name";"f"
"checkbook";"qrtz_triggers";"idx_qrtz_t_nft_misfire";"f"
"checkbook";"qrtz_triggers";"idx_qrtz_t_g";"f"
"checkbook";"qrtz_triggers";"idx_qrtz_t_state";"f"
"cibencashsbos_agreement";"ecagr_aclib_actor";"ecagr_aclib_actor_user_id_idx";"f"
"cibencashsbos_agreement";"ecagr_aclib_actor";"ecagr_aclib_actor_client_id_idx";"f"
"cibencashsbos_agreement";"ecagr_aclib_actor_account";"ecagr_aclib_actor_account_actor_id_idx";"f"
"cibencashsbos_agreement";"ecagr_aclib_actor_role";"ecagr_aclib_actor_role_role_id_actor_id_idx";"f"
"cibencashsbos_agreement";"ecagr_aclib_actor_role";"ecagr_aclib_actor_role_role_id_idx";"f"
"cibencashsbos_agreement";"ecagr_aclib_permission";"ecagr_aclib_permission_role_id_idx";"f"
"cibencashsbos_agreement";"ecagr_bank_snapshot";"bank_bic_index";"f"
"cibencashsbos_agreement";"ecagr_dclib_qrtz_fired_triggers";"idx_qrtz_ft_trig_inst_name";"f"
"cibencashsbos_agreement";"ecagr_dclib_qrtz_triggers";"idx_qrtz_t_g";"f"
"cibencashsbos_agreement";"ecagr_dclib_qrtz_triggers";"idx_qrtz_t_state";"f"
"cibencashsbos_agreement";"ecagr_dclib_qrtz_triggers";"idx_qrtz_t_nft_misfire";"f"
"cibencashsbos_agreement";"ecagr_qrtz_fired_triggers";"ecagr_idx_qrtz_ft_trig_inst_name";"f"
"cibencashsbos_agreement";"ecagr_qrtz_triggers";"ecagr_idx_qrtz_t_state";"f"
"cibencashsbos_agreement";"ecagr_qrtz_triggers";"ecagr_idx_qrtz_t_nft_misfire";"f"
"cibencashsbos_agreement";"ecagr_qrtz_triggers";"ecagr_idx_qrtz_t_g";"f"
"cibencashsbos_cash_center";"cshce_aclib_actor";"cshce_aclib_role_user_id_block_type_idx";"f"
"cibencashsbos_cash_center";"cshce_aclib_actor";"cshce_aclib_actor_client_id_idx";"f"
"cibencashsbos_cash_center";"cshce_aclib_actor";"cshce_aclib_actor_user_id_idx";"f"
"cibencashsbos_cash_center";"cshce_aclib_actor_account";"cshce_aclib_actor_account_actor_id_idx";"f"
"cibencashsbos_cash_center";"cshce_aclib_actor_role";"cshce_aclib_actor_role_role_id_idx";"f"
"cibencashsbos_cash_center";"cshce_aclib_actor_role";"cshce_aclib_actor_role_role_id_actor_id_idx";"f"
"cibencashsbos_cash_center";"cshce_aclib_client_master";"cshce_aclib_client_id_idx";"f"
"cibencashsbos_cash_center";"cshce_aclib_permission";"cshce_aclib_permission_role_id_idx";"f"
"cibencashsbos_cash_center";"cshce_dclib_qrtz_fired_triggers";"idx_qrtz_ft_trig_inst_name";"f"
"cibencashsbos_cash_center";"cshce_dclib_qrtz_triggers";"idx_qrtz_t_state";"f"
"cibencashsbos_cash_center";"cshce_dclib_qrtz_triggers";"idx_qrtz_t_g";"f"
"cibencashsbos_cash_center";"cshce_dclib_qrtz_triggers";"idx_qrtz_t_nft_misfire";"f"
"cibencashsbos_collector";"eccol_aclib_actor";"eccol_aclib_actor_client_id_idx";"f"
"cibencashsbos_collector";"eccol_aclib_actor";"eccol_aclib_actor_user_id_idx";"f"
"cibencashsbos_collector";"eccol_aclib_actor_account";"eccol_aclib_actor_account_actor_id_idx";"f"
"cibencashsbos_collector";"eccol_aclib_actor_role";"eccol_aclib_actor_role_role_id_idx";"f"
"cibencashsbos_collector";"eccol_aclib_actor_role";"eccol_aclib_actor_role_role_id_actor_id_idx";"f"
"cibencashsbos_collector";"eccol_aclib_permission";"eccol_aclib_permission_role_id_idx";"f"
"cibencashsbos_deposit";"ecdep_aclib_actor";"ecdep_aclib_actor_user_id_idx";"f"
"cibencashsbos_deposit";"ecdep_aclib_actor";"ecdep_aclib_actor_client_id_idx";"f"
"cibencashsbos_deposit";"ecdep_aclib_actor_account";"ecdep_aclib_actor_account_actor_id_idx";"f"
"cibencashsbos_deposit";"ecdep_aclib_actor_role";"ecdep_aclib_actor_role_role_id_actor_id_idx";"f"
"cibencashsbos_deposit";"ecdep_aclib_actor_role";"ecdep_aclib_actor_role_role_id_idx";"f"
"cibencashsbos_deposit";"ecdep_aclib_permission";"ecdep_aclib_permission_role_id_idx";"f"
"cibencashsbos_deposit";"ecdep_batch_doc";"ecdep_batch_doc_batch_id_idx";"f"
"cibencashsbos_deposit";"ecdep_cancel_request";"ecdep_cancel_request_uuid_idx";"f"
"cibencashsbos_deposit";"ecdep_cancel_request_activated_models";"ecdep_cancel_request_activated_models_cancel_request_id_idx";"f"
"cibencashsbos_deposit";"ecdep_check_matrix";"ecdep_check_matrix_doc_type_id_idx";"f"
"cibencashsbos_deposit";"ecdep_check_message";"ecdep_check_message_check_id_idx";"f"
"cibencashsbos_deposit";"ecdep_check_version";"ecdep_check_version_check_id_idx";"f"
"cibencashsbos_deposit";"ecdep_doc_check";"ecdep_doc_check_matrix_id_idx";"f"
"cibencashsbos_deposit";"ecdep_doc_signer";"ecdep_doc_signer_doc_id_idx";"f"
"cibencashsbos_deposit";"ecdep_document";"ecdep_document_uuid_idx";"f"
"cibencashsbos_deposit";"ecdep_document_activated_models";"ecdep_document_activated_models_document_id_idx";"f"
"cibencashsbos_deposit";"ecdep_dra_qrtz_fired_triggers";"dra_idx_qrtz_ft_trig_inst_name";"f"
"cibencashsbos_deposit";"ecdep_dra_qrtz_triggers";"dra_idx_qrtz_t_nft_misfire";"f"
"cibencashsbos_deposit";"ecdep_dra_qrtz_triggers";"dra_idx_qrtz_t_g";"f"
"cibencashsbos_deposit";"ecdep_dra_qrtz_triggers";"dra_idx_qrtz_t_state";"f"
"cibencashsbos_deposit";"ecdep_edoc_digest";"ecdep_edoc_digest_uuid_idx";"f"
"cibencashsbos_deposit";"ecdep_import_record";"import_error_record_id_idx";"t"
"cibencashsbos_deposit";"ecdep_package_item";"ecdep_package_item_package_id_idx";"f"
"cibencashsbos_deposit";"ecdep_rule_param";"ecdep_rule_param_rule_id_idx";"f"
"cibencashsbos_deposit";"qrtz_fired_triggers";"idx_qrtz_ft_trig_inst_name";"f"
"cibencashsbos_deposit";"qrtz_triggers";"idx_qrtz_t_state";"f"
"cibencashsbos_deposit";"qrtz_triggers";"idx_qrtz_t_g";"f"
"cibencashsbos_deposit";"qrtz_triggers";"idx_qrtz_t_nft_misfire";"f"
"cibencashsbos_exchange";"ecexc_aclib_actor";"ecexc_aclib_actor_user_id_idx";"f"
"cibencashsbos_exchange";"ecexc_aclib_actor";"ecexc_aclib_actor_client_id_idx";"f"
"cibencashsbos_exchange";"ecexc_aclib_actor_account";"ecexc_aclib_actor_account_actor_id_idx";"f"
"cibencashsbos_exchange";"ecexc_aclib_actor_role";"ecexc_aclib_actor_role_role_id_idx";"f"
"cibencashsbos_exchange";"ecexc_aclib_actor_role";"ecexc_aclib_actor_role_role_id_actor_id_idx";"f"
"cibencashsbos_exchange";"ecexc_aclib_permission";"ecexc_aclib_permission_role_id_idx";"f"
"cibencashsbos_exchange";"ecexc_batch_doc";"ecexc_batch_doc_batch_id_idx";"f"
"cibencashsbos_exchange";"ecexc_cancel_request";"ecexc_cancel_request_uuid_idx";"f"
"cibencashsbos_exchange";"ecexc_cancel_request_activated_models";"ecexc_cancel_request_activated_models_cancel_request_id_idx";"f"
"cibencashsbos_exchange";"ecexc_check_matrix";"ecexc_check_matrix_doc_type_id_idx";"f"
"cibencashsbos_exchange";"ecexc_check_message";"ecexc_check_message_check_id_idx";"f"
"cibencashsbos_exchange";"ecexc_check_version";"ecexc_check_version_check_id_idx";"f"
"cibencashsbos_exchange";"ecexc_doc_check";"ecexc_doc_check_matrix_id_idx";"f"
"cibencashsbos_exchange";"ecexc_doc_signer";"ecexc_doc_signer_doc_id_idx";"f"
"cibencashsbos_exchange";"ecexc_document";"ecexc_document_uuid_idx";"f"
"cibencashsbos_exchange";"ecexc_document_activated_models";"ecexc_document_activated_models_document_id_idx";"f"
"cibencashsbos_exchange";"ecexc_dra_qrtz_fired_triggers";"dra_idx_qrtz_ft_trig_inst_name";"f"
"cibencashsbos_exchange";"ecexc_dra_qrtz_triggers";"dra_idx_qrtz_t_nft_misfire";"f"
"cibencashsbos_exchange";"ecexc_dra_qrtz_triggers";"dra_idx_qrtz_t_g";"f"
"cibencashsbos_exchange";"ecexc_dra_qrtz_triggers";"dra_idx_qrtz_t_state";"f"
"cibencashsbos_exchange";"ecexc_edoc_digest";"ecexc_edoc_digest_uuid_idx";"f"
"cibencashsbos_exchange";"ecexc_import_record";"import_error_record_id_idx";"t"
"cibencashsbos_exchange";"ecexc_package_item";"ecexc_package_item_package_id_idx";"f"
"cibencashsbos_exchange";"ecexc_rule_param";"ecexc_rule_param_rule_id_idx";"f"
"cibencashsbos_exchange";"qrtz_fired_triggers";"idx_qrtz_ft_trig_inst_name";"f"
"cibencashsbos_exchange";"qrtz_triggers";"idx_qrtz_t_g";"f"
"cibencashsbos_exchange";"qrtz_triggers";"idx_qrtz_t_nft_misfire";"f"
"cibencashsbos_exchange";"qrtz_triggers";"idx_qrtz_t_state";"f"
"cibencashsbos_object";"ecobj_aclib_actor";"ecobj_aclib_actor_client_id_idx";"f"
"cibencashsbos_object";"ecobj_aclib_actor";"ecobj_aclib_actor_user_id_idx";"f"
"cibencashsbos_object";"ecobj_aclib_actor_account";"ecobj_aclib_actor_account_actor_id_idx";"f"
"cibencashsbos_object";"ecobj_aclib_actor_role";"ecobj_aclib_actor_role_role_id_actor_id_idx";"f"
"cibencashsbos_object";"ecobj_aclib_actor_role";"ecobj_aclib_actor_role_role_id_idx";"f"
"cibencashsbos_object";"ecobj_aclib_permission";"ecobj_aclib_permission_role_id_idx";"f"
"cibencashsbos_object";"ecobj_dclib_qrtz_fired_triggers";"idx_qrtz_ft_trig_inst_name";"f"
"cibencashsbos_object";"ecobj_dclib_qrtz_triggers";"idx_qrtz_t_state";"f"
"cibencashsbos_object";"ecobj_dclib_qrtz_triggers";"idx_qrtz_t_nft_misfire";"f"
"cibencashsbos_object";"ecobj_dclib_qrtz_triggers";"idx_qrtz_t_g";"f"
"cibencashsbos_object";"ecobj_qrtz_fired_triggers";"ecobj_idx_qrtz_ft_trig_inst_name";"f"
"cibencashsbos_object";"ecobj_qrtz_triggers";"ecobj_idx_qrtz_t_nft_misfire";"f"
"cibencashsbos_object";"ecobj_qrtz_triggers";"ecobj_idx_qrtz_t_state";"f"
